1.1.1.1	10737	1
1.5.98.2	21145	1
1.5.99.3	19778	1
1.5.99.4	14770	1
1.5.99.5	22573	1
1.5.99.6	22589	1
1.5.99.6	33288	1
1.5.99.6	14274	1
1.5.99.12	13626	1
1.5.99.13	27307	1
1.5.99.14	34224	1
1.6.1.1	11693	1
1.6.1.2	11693	1
1.6.1.3	11693	1
1.6.3.1	11261	1
1.6.3.1	11265	1
1.6.3.2	37796	1
1.6.3.2	37800	1
1.6.3.3	11265	1
1.6.3.4	37800	1
1.6.3.5	40396	1
1.6.3.5	40400	1
1.6.5.3	29092	1
1.6.5.4	14582	1
1.6.5.6	23489	1
1.6.5.7	12429	1
1.6.5.9	23153	1
1.6.5.10	13150	1
1.6.6.9	22025	1
1.6.99.1	13150	1
1.6.99.3	11357	1
1.6.99.5	11357	1
1.7.1.1	17914	1
1.7.1.2	17914	1
1.7.1.2	19062	1
1.7.1.3	19062	1
1.7.1.4	24629	1
1.7.1.4	24633	1
1.7.1.5	19338	1
1.7.1.6	16270	1
1.7.1.7	17186	1
1.7.1.9	22481	1
1.7.1.9	22477	1
1.7.1.10	20582	1
1.7.1.11	19790	1
1.7.1.12	13110	1
1.7.1.12	13114	1
1.7.1.13	13410	1
1.7.1.14	29612	1
1.7.1.14	29608	1
1.7.1.15	24629	1
1.7.3.2	16942	1
1.7.3.3	21369	1
1.7.3.5	22373	1
1.7.5.2	30216	1
1.7.6.1	31368	1
1.7.99.1	22053	1
1.7.99.4	21069	1
1.7.99.8	23233	1
1.8.1.2	13802	1
1.8.1.3	17386	1
1.8.1.4	15046	1
1.8.1.5	16978	1
1.8.1.6	20598	1
1.8.1.7	11741	1
1.8.1.8	18754	1
1.8.1.8	18750	1
1.8.1.9	20346	1
1.8.1.10	14618	1
1.8.1.11	14882	1
1.8.1.12	16758	1
1.8.1.13	11981	1
1.8.1.14	14706	1
1.8.1.15	12686	1
1.8.1.15	12690	1
1.8.1.16	27434	1
1.8.1.17	30220	1
1.8.1.18	36600	1
1.8.1.18	36596	1
1.8.1.19	38452	1
1.8.3.1	24601	1
1.8.3.2	17358	1
1.8.3.3	24113	1
1.8.3.4	11813	1
1.8.3.6	30232	1
1.8.4.1	11465	1
1.8.4.2	21065	1
1.8.4.3	13126	1
1.8.4.4	12614	1
1.8.4.8	11725	1
1.8.4.9	14142	1
1.8.4.10	21977	1
1.8.4.11	19995	0
1.8.4.11	14219	0
1.8.4.12	24165	1
1.8.4.13	19995	0
1.8.4.14	21261	1
1.8.5.1	24425	1
1.8.5.2	10937	1
1.8.5.3	28495	1
1.8.98.1	18086	1
1.8.99.1	10545	1
1.8.99.2	24241	1
1.8.99.3	13210	1
1.10.1.1	22185	1
1.10.3.1	21633	1
1.10.3.2	11277	1
1.10.3.3	30244	1
1.10.3.4	15786	1
1.10.3.4	19162	1
1.10.3.4	14682	1
1.10.3.5	17246	1
1.10.3.6	11293	1
1.10.3.9	30248	1
1.10.3.10	30252	1
1.10.3.11	30256	1
1.10.3.12	30260	1
1.10.3.13	36832	1
1.10.3.14	40528	1
1.10.99.3	21801	1
1.10.99.3	15354	1
1.10.99.3	32372	1
1.11.1.1	18510	1
1.11.1.2	15174	1
1.11.1.3	23961	1
1.11.1.6	20310	1
1.11.1.8	23337	1
1.11.1.9	16834	1
1.11.1.11	30264	1
1.11.1.11	30268	1
1.11.1.11	22997	1
1.11.1.13	22777	1
1.11.1.14	30272	1
1.11.1.16	23637	0
1.11.1.17	27438	1
1.11.1.20	28215	1
1.11.1.20	26374	1
1.11.1.21	20310	1
1.11.1.21	30276	1
1.11.2.2	28219	1
1.12.1.2	24637	1
1.12.1.3	18638	1
1.12.1.5	24637	1
1.12.1.5	18638	1
1.12.5.1	18642	1
1.12.98.1	23761	1
1.12.98.2	20018	1
1.12.98.3	24437	1
1.12.98.4	35592	1
1.12.99.6	12117	1
1.13.11.1	23853	1
1.13.11.2	17338	1
1.13.11.3	10085	1
1.13.11.4	18238	1
1.13.11.5	15450	1
1.13.11.6	17954	1
1.13.11.8	24045	1
1.13.11.9	27523	1
1.13.11.10	23401	1
1.13.11.11	24537	1
1.13.11.12	34496	1
1.13.11.12	22781	1
1.13.11.14	18478	1
1.13.11.15	15634	1
1.13.11.16	23841	1
1.13.11.16	25055	1
1.13.11.17	11213	1
1.13.11.18	12982	1
1.13.11.18	13062	1
1.13.11.18	28656	1
1.13.11.19	14410	1
1.13.11.20	20442	1
1.13.11.22	22217	1
1.13.11.23	19446	1
1.13.11.24	15382	1
1.13.11.25	21353	1
1.13.11.27	16190	1
1.13.11.28	15370	1
1.13.11.29	21221	1
1.13.11.30	18466	1
1.13.11.31	10429	1
1.13.11.33	16870	1
1.13.11.34	17486	1
1.13.11.34	32308	1
1.13.11.34	17962	1
1.13.11.35	19674	1
1.13.11.36	20450	1
1.13.11.37	35596	1
1.13.11.38	14750	1
1.13.11.39	14414	1
1.13.11.40	14986	1
1.13.11.41	24417	1
1.13.11.43	21341	1
1.13.11.45	18994	1
1.13.11.46	21377	1
1.13.11.47	17950	1
1.13.11.48	21573	1
1.13.11.49	21405	1
1.13.11.50	12878	1
1.13.11.51	19678	1
1.13.11.51	16542	1
1.13.11.51	23329	1
1.13.11.52	24537	1
1.13.11.52	14190	1
1.13.11.53	14162	1
1.13.11.54	24505	1
1.13.11.55	13958	1
1.13.11.56	27311	1
1.13.11.57	28928	1
1.13.11.58	30292	1
1.13.11.59	31520	1
1.13.11.60	25396	1
1.13.11.61	31688	1
1.13.11.61	31692	1
1.13.11.62	31696	1
1.13.11.63	32888	1
1.13.11.64	34228	1
1.13.11.64	34232	1
1.13.11.64	34236	1
1.13.11.65	33932	1
1.13.11.66	34164	1
1.13.11.67	26024	1
1.13.11.68	34400	1
1.13.11.69	34404	1
1.13.11.70	26402	1
1.13.11.71	26390	1
1.13.11.72	34792	1
1.13.11.73	34616	1
1.13.11.74	26306	1
1.13.11.75	26386	1
1.13.11.76	37544	1
1.13.11.77	37924	1
1.13.11.77	37920	1
1.13.11.77	37908	1
1.13.12.1	10549	1
1.13.12.2	14602	1
1.13.12.3	16166	1
1.13.12.4	16514	1
1.13.12.5	14766	1
1.13.12.6	22761	1
1.13.12.7	10733	1
1.13.12.8	18058	1
1.13.12.9	10713	1
1.13.12.13	20418	1
1.13.12.15	25881	1
1.13.12.16	28768	1
1.13.12.17	27315	1
1.13.12.18	28776	1
1.13.12.19	31524	1
1.13.12.20	35192	1
1.13.12.21	37448	1
1.13.99.1	23697	1
1.13.99.3	22621	1
1.14.11.1	24029	1
1.14.11.3	21077	1
1.14.11.6	10317	1
1.14.11.8	14182	1
1.14.11.10	23317	1
1.14.11.11	12630	1
1.14.11.12	16034	1
1.14.11.13	15006	1
1.14.11.14	12798	1
1.14.11.15	10105	1
1.14.11.16	11509	1
1.14.11.17	15910	1
1.14.11.18	16066	1
1.14.11.19	10769	1
1.14.11.19	10765	1
1.14.11.20	18974	1
1.14.11.20	24866	1
1.14.11.21	19786	1
1.14.11.21	20022	1
1.14.11.21	12774	1
1.14.11.22	32756	1
1.14.11.24	12201	1
1.14.11.25	20066	1
1.14.11.25	14510	1
1.14.11.26	16806	1
1.14.11.28	20266	1
1.14.11.31	27478	1
1.14.11.32	27414	1
1.14.11.34	31536	1
1.14.11.34	31532	1
1.14.11.34	31528	1
1.14.11.35	34620	1
1.14.11.36	34584	1
1.14.11.36	34588	1
1.14.11.36	34580	1
1.14.11.37	35832	1
1.14.11.38	35976	1
1.14.11.39	25773	1
1.14.11.40	36604	1
1.14.11.41	36608	1
1.14.11.42	37900	1
1.14.11.43	37828	1
1.14.11.43	37832	1
1.14.11.44	37816	1
1.14.11.44	37824	1
1.14.12.1	11077	1
1.14.12.1	11073	1
1.14.12.3	13814	1
1.14.12.4	10865	1
1.14.12.4	10861	1
1.14.12.5	11153	1
1.14.12.7	17490	1
1.14.12.8	13938	1
1.14.12.9	14690	1
1.14.12.10	12634	1
1.14.12.11	16738	1
1.14.12.12	19174	1
1.14.12.13	21653	1
1.14.12.14	23469	1
1.14.12.15	10313	1
1.14.12.16	10977	1
1.14.12.17	19470	1
1.14.12.17	19466	1
1.14.12.18	18166	1
1.14.12.19	20358	1
1.14.12.19	25059	1
1.14.12.20	24757	1
1.14.12.21	25384	1
1.14.12.22	27839	1
1.14.12.22	27843	1
1.14.13.1	11005	1
1.14.13.2	19478	1
1.14.13.4	17670	1
1.14.13.5	19426	1
1.14.13.6	19602	1
1.14.13.7	17062	1
1.14.13.8	24469	1
1.14.13.9	20546	1
1.14.13.10	16918	1
1.14.13.11	10609	1
1.14.13.12	18034	1
1.14.13.13	20574	1
1.14.13.14	10957	1
1.14.13.15	14374	1
1.14.13.15	34632	1
1.14.13.15	34628	1
1.14.13.15	34624	1
1.14.13.16	15738	1
1.14.13.17	21813	1
1.14.13.18	15162	1
1.14.13.18	15158	1
1.14.13.19	20386	1
1.14.13.19	20390	1
1.14.13.20	20921	1
1.14.13.22	24069	1
1.14.13.23	11481	1
1.14.13.24	22693	1
1.14.13.25	13642	1
1.14.13.25	13638	1
1.14.13.26	11369	1
1.14.13.27	11053	1
1.14.13.27	11057	1
1.14.13.28	15322	1
1.14.13.29	12569	1
1.14.13.30	22177	1
1.14.13.31	19458	1
1.14.13.32	10797	1
1.14.13.33	19478	1
1.14.13.33	19474	1
1.14.13.34	24121	1
1.14.13.35	21237	1
1.14.13.36	16266	1
1.14.13.37	23685	1
1.14.13.38	11977	1
1.14.13.39	19898	1
1.14.13.39	24665	1
1.14.13.39	24661	1
1.14.13.40	15998	1
1.14.13.40	15994	1
1.14.13.41	32312	1
1.14.13.41	22465	1
1.14.13.41	23045	1
1.14.13.41	24061	1
1.14.13.43	10837	1
1.14.13.44	11997	1
1.14.13.46	11649	1
1.14.13.47	15130	1
1.14.13.48	17946	1
1.14.13.49	23433	1
1.14.13.50	18686	1
1.14.13.50	11441	1
1.14.13.51	24325	1
1.14.13.52	22961	1
1.14.13.53	12389	1
1.14.13.54	19562	1
1.14.13.54	21629	1
1.14.13.54	11701	1
1.14.13.55	22645	1
1.14.13.56	10529	1
1.14.13.57	10157	1
1.14.13.58	23217	1
1.14.13.59	23229	1
1.14.13.61	22081	1
1.14.13.62	19326	1
1.14.13.63	22205	1
1.14.13.63	22209	1
1.14.13.64	16386	1
1.14.13.64	16390	1
1.14.13.66	33284	1
1.14.13.66	25169	1
1.14.13.66	10649	1
1.14.13.67	20150	1
1.14.13.68	18402	1
1.14.13.69	11793	1
1.14.13.70	25287	1
1.14.13.70	14918	1
1.14.13.71	16650	1
1.14.13.72	19002	1
1.14.13.72	32316	1
1.14.13.72	32320	1
1.14.13.72	13230	1
1.14.13.72	18730	1
1.14.13.72	13226	1
1.14.13.72	19006	1
1.14.13.72	18734	1
1.14.13.73	14134	1
1.14.13.74	11453	1
1.14.13.75	17258	1
1.14.13.76	15242	1
1.14.13.77	18950	1
1.14.13.78	32324	1
1.14.13.78	13046	1
1.14.13.78	10929	1
1.14.13.78	21305	1
1.14.13.79	22905	1
1.14.13.79	22701	1
1.14.13.79	19242	1
1.14.13.79	33220	1
1.14.13.80	18958	1
1.14.13.81	33236	1
1.14.13.81	16754	1
1.14.13.81	20542	1
1.14.13.81	24273	1
1.14.13.82	13022	1
1.14.13.83	17294	1
1.14.13.84	22917	1
1.14.13.85	22845	1
1.14.13.85	26048	1
1.14.13.85	26052	1
1.14.13.87	15698	1
1.14.13.90	24085	1
1.14.13.90	24089	1
1.14.13.90	32444	1
1.14.13.90	32448	1
1.14.13.90	14938	1
1.14.13.90	14942	1
1.14.13.91	14238	1
1.14.13.92	10125	1
1.14.13.93	12898	1
1.14.13.94	18858	1
1.14.13.95	10505	1
1.14.13.96	15262	1
1.14.13.97	23645	1
1.14.13.97	17858	1
1.14.13.98	22717	1
1.14.13.99	16094	1
1.14.13.100	19042	1
1.14.13.100	24309	1
1.14.13.101	11421	1
1.14.13.102	19282	1
1.14.13.103	11733	1
1.14.13.104	25659	1
1.14.13.105	32600	1
1.14.13.105	32588	1
1.14.13.105	32516	1
1.14.13.105	32436	1
1.14.13.105	32432	1
1.14.13.105	32584	1
1.14.13.106	25977	1
1.14.13.106	25985	1
1.14.13.106	25981	1
1.14.13.106	25989	1
1.14.13.106	32440	1
1.14.13.107	26086	1
1.14.13.107	26094	1
1.14.13.107	26098	1
1.14.13.107	26090	1
1.14.13.108	26218	1
1.14.13.109	26222	1
1.14.13.109	31984	1
1.14.13.109	32196	1
1.14.13.110	26234	1
1.14.13.111	26078	1
1.14.13.112	27326	1
1.14.13.112	27322	1
1.14.13.113	27330	1
1.14.13.114	27334	1
1.14.13.115	27482	1
1.14.13.116	28147	1
1.14.13.117	30480	1
1.14.13.117	30484	1
1.14.13.117	30488	1
1.14.13.117	30492	1
1.14.13.117	30496	1
1.14.13.117	30500	1
1.14.13.117	28603	1
1.14.13.117	28607	1
1.14.13.118	30480	1
1.14.13.118	30484	1
1.14.13.118	30488	1
1.14.13.118	30492	1
1.14.13.118	30496	1
1.14.13.118	30500	1
1.14.13.118	28603	1
1.14.13.118	28607	1
1.14.13.119	28227	1
1.14.13.120	28231	1
1.14.13.121	32456	1
1.14.13.121	28624	1
1.14.13.121	28628	1
1.14.13.122	30360	1
1.14.13.122	22137	1
1.14.13.122	22677	1
1.14.13.123	30304	1
1.14.13.124	33264	1
1.14.13.124	25001	1
1.14.13.124	24997	1
1.14.13.124	24993	1
1.14.13.125	33280	1
1.14.13.125	25010	1
1.14.13.125	25014	1
1.14.13.125	25006	1
1.14.13.126	24985	1
1.14.13.126	24989	1
1.14.13.126	24977	1
1.14.13.126	24965	1
1.14.13.126	24969	1
1.14.13.126	24973	1
1.14.13.127	24786	1
1.14.13.127	27847	1
1.14.13.128	30308	1
1.14.13.128	30312	1
1.14.13.129	30324	1
1.14.13.129	30328	1
1.14.13.129	30332	1
1.14.13.130	30352	1
1.14.13.131	31356	1
1.14.13.132	25283	1
1.14.13.133	31700	1
1.14.13.133	31704	1
1.14.13.133	31708	1
1.14.13.134	31712	1
1.14.13.134	31716	1
1.14.13.134	31720	1
1.14.13.135	31272	1
1.14.13.135	31572	1
1.14.13.136	31724	1
1.14.13.136	35488	1
1.14.13.137	31904	1
1.14.13.137	31900	1
1.14.13.138	31920	1
1.14.13.138	31924	1
1.14.13.139	31928	1
1.14.13.139	31932	1
1.14.13.140	31936	1
1.14.13.140	31940	1
1.14.13.141	31944	1
1.14.13.142	32200	1
1.14.13.143	31948	1
1.14.13.144	31952	1
1.14.13.144	31956	1
1.14.13.144	31960	1
1.14.13.144	31964	1
1.14.13.145	31968	1
1.14.13.146	31972	1
1.14.13.147	31976	1
1.14.13.148	31980	1
1.14.13.149	32172	1
1.14.13.150	32492	1
1.14.13.151	32504	1
1.14.13.151	32636	1
1.14.13.151	32640	1
1.14.13.152	32496	1
1.14.13.153	32500	1
1.14.13.154	32632	1
1.14.13.155	32892	1
1.14.13.156	32900	1
1.14.13.157	32896	1
1.14.13.158	33012	1
1.14.13.158	33000	1
1.14.13.158	33008	1
1.14.13.158	33004	1
1.14.13.159	32904	1
1.14.13.160	33016	1
1.14.13.161	33044	1
1.14.13.162	34416	1
1.14.13.162	33924	1
1.14.13.162	10921	1
1.14.13.163	33928	1
1.14.13.165	24665	1
1.14.13.165	19898	1
1.14.13.165	24661	1
1.14.13.165	33944	1
1.14.13.165	33940	1
1.14.13.165	33936	1
1.14.13.166	34308	1
1.14.13.166	34312	1
1.14.13.167	34328	1
1.14.13.168	34332	1
1.14.13.169	33520	1
1.14.13.170	34636	1
1.14.13.171	34640	1
1.14.13.172	35308	1
1.14.13.173	35500	1
1.14.13.173	35504	1
1.14.13.173	35508	1
1.14.13.173	35512	1
1.14.13.174	35576	1
1.14.13.174	35572	1
1.14.13.175	35760	1
1.14.13.175	35764	1
1.14.13.176	35956	1
1.14.13.177	35968	1
1.14.13.178	36276	1
1.14.13.178	36280	1
1.14.13.178	36272	1
1.14.13.178	36284	1
1.14.13.178	36268	1
1.14.13.178	30316	1
1.14.13.179	30448	1
1.14.13.179	30320	1
1.14.13.179	36292	1
1.14.13.179	36288	1
1.14.13.180	37836	1
1.14.13.181	37848	1
1.14.13.181	37852	1
1.14.13.182	37872	1
1.14.13.183	38580	1
1.14.13.184	22273	1
1.14.13.185	40532	1
1.14.13.185	40544	1
1.14.13.185	40548	1
1.14.13.185	39888	1
1.14.13.185	40540	1
1.14.13.185	40536	1
1.14.13.186	24525	1
1.14.13.187	40564	1
1.14.13.187	40560	1
1.14.13.187	40568	1
1.14.13.187	40556	1
1.14.13.188	40300	1
1.14.14.7	26495	1
1.14.14.8	27547	1
1.14.14.9	30596	1
1.14.14.10	31360	1
1.14.14.11	31728	1
1.14.14.12	31732	1
1.14.14.14	38188	1
1.14.14.14	38184	1
1.14.15.6	34336	1
1.14.15.6	34340	1
1.14.15.6	34344	1
1.14.15.11	34500	1
1.14.16.1	20274	1
1.14.16.2	18202	1
1.14.16.3	21169	1
1.14.16.4	16710	1
1.14.16.6	21717	1
1.14.17.1	19118	1
1.14.17.4	23641	1
1.14.18.1	18118	1
1.14.18.1	34288	1
1.14.18.1	34284	1
1.14.19.3	22197	1
1.14.19.4	25829	1
1.14.19.7	30396	1
1.14.19.8	34576	1
1.14.20.1	20749	1
1.14.20.2	32116	1
1.14.20.3	36612	1
1.14.21.1	13774	1
1.14.21.2	20486	1
1.14.21.3	23577	1
1.14.21.4	17714	1
1.14.21.5	21457	1
1.14.21.6	18918	1
1.14.21.6	18922	1
1.14.21.7	26032	1
1.14.21.7	26036	1
1.14.21.8	28243	1
1.14.21.8	28239	1
1.14.21.9	35548	1
1.14.21.10	35964	1
1.14.99.1	23729	1
1.14.99.2	11969	1
1.14.99.3	21765	1
1.14.99.4	11985	1
1.14.99.11	19138	1
1.14.99.12	22697	1
1.14.99.14	18206	1
1.14.99.15	18614	1
1.14.99.19	22957	1
1.14.99.20	16746	1
1.14.99.21	12678	1
1.14.99.22	14022	1
1.14.99.23	14194	1
1.14.99.24	19558	1
1.14.99.26	16974	1
1.14.99.27	18746	1
1.14.99.31	20170	1
1.14.99.31	20174	1
1.14.99.32	14954	1
1.14.99.32	14958	1
1.14.99.33	23457	1
1.14.99.35	18930	1
1.14.99.36	34320	1
1.14.99.36	34316	1
1.14.99.36	32888	1
1.14.99.36	34324	1
1.14.99.37	14050	1
1.14.99.38	21105	1
1.14.99.39	27342	1
1.14.99.40	27346	1
1.14.99.42	26398	1
1.14.99.43	30992	1
1.14.99.43	30996	1
1.14.99.44	31020	1
1.14.99.46	31600	1
1.14.99.46	31588	1
1.14.99.47	34260	1
1.14.99.48	37364	1
1.14.99.48	37040	1
1.15.1.1	20697	1
1.16.1.1	23857	1
1.16.1.3	24473	1
1.16.1.4	17482	1
1.16.1.5	20753	1
1.16.1.6	16114	1
1.16.1.7	15062	1
1.16.1.9	28796	1
1.16.3.1	11149	1
1.16.5.1	30404	1
1.16.8.1	24301	1
1.17.1.1	19658	1
1.17.1.1	19654	1
1.17.1.2	24822	1
1.17.1.2	24489	1
1.17.1.2	24826	1
1.17.1.2	24493	1
1.17.1.3	10617	1
1.17.1.4	16670	1
1.17.1.4	24671	1
1.17.1.5	12237	1
1.17.1.7	31748	1
1.17.1.8	35324	1
1.17.1.8	35332	1
1.17.2.2	32644	1
1.17.3.1	12778	1
1.17.3.2	21133	1
1.17.3.3	22809	1
1.17.4.1	23253	1
1.17.4.2	12702	1
1.17.5.1	15706	1
1.17.5.2	27903	1
1.17.99.1	15142	1
1.17.99.2	17898	1
1.17.99.3	15734	1
1.17.99.4	22753	1
1.17.99.4	13470	1
1.17.99.5	16718	1
1.17.99.5	11573	1
1.20.1.1	13174	1
1.20.4.2	15970	1
1.20.99.1	18450	1
1.21.3.1	22429	1
1.21.3.2	23565	1
1.21.3.3	19886	1
1.21.3.4	24093	1
1.21.3.5	22617	1
1.21.3.6	34196	1
1.21.3.6	34200	1
1.21.3.6	34204	1
1.21.3.7	34136	1
1.21.3.8	34412	1
1.21.3.9	27394	1
1.21.4.1	12738	1
1.21.4.2	12233	1
1.21.4.3	12826	1
1.21.4.4	11849	1
1.21.99.1	14526	0
1.21.99.2	33084	1
1.22.1.1	32480	1
1.22.1.1	27458	1
1.22.1.1	27454	1
1.23.1.1	34420	1
1.23.1.2	34424	1
1.23.1.3	34428	1
1.23.1.4	34432	1
1.97.1.1	16350	1
1.97.1.8	20354	1
1.97.1.9	14031	0
1.97.1.10	19746	1
1.97.1.11	18898	1
2.1.1.1	23885	1
2.1.1.2	10657	1
2.1.1.3	22789	1
2.1.1.4	15574	1
2.1.1.5	22337	1
2.1.1.7	20242	1
2.1.1.8	19302	1
2.1.1.10	21821	1
2.1.1.10	26338	1
2.1.1.11	17810	1
2.1.1.12	13762	1
2.1.1.13	11173	1
2.1.1.14	21197	1
2.1.1.17	11165	1
2.1.1.19	13694	1
2.1.1.20	19938	1
2.1.1.21	15838	1
2.1.1.22	14206	1
2.1.1.25	14810	1
2.1.1.26	14314	1
2.1.1.27	14866	1
2.1.1.28	25270	1
2.1.1.28	12177	1
2.1.1.38	22281	1
2.1.1.39	18878	1
2.1.1.40	17566	1
2.1.1.41	21129	1
2.1.1.44	38480	1
2.1.1.44	38472	1
2.1.1.44	38476	1
2.1.1.44	11105	1
2.1.1.45	12105	1
2.1.1.47	12113	1
2.1.1.50	12509	1
2.1.1.53	15038	1
2.1.1.54	11569	1
2.1.1.64	17050	1
2.1.1.65	18522	1
2.1.1.68	20226	1
2.1.1.69	18862	1
2.1.1.69	24895	1
2.1.1.69	11809	1
2.1.1.70	21245	1
2.1.1.70	17902	1
2.1.1.71	32736	1
2.1.1.75	20430	1
2.1.1.76	17674	1
2.1.1.78	24097	1
2.1.1.82	16182	1
2.1.1.83	21833	1
2.1.1.84	18718	1
2.1.1.86	17586	1
2.1.1.87	16894	1
2.1.1.88	16594	1
2.1.1.89	22537	1
2.1.1.91	10997	1
2.1.1.94	20993	1
2.1.1.95	24013	1
2.1.1.95	37992	1
2.1.1.95	38096	1
2.1.1.95	38092	1
2.1.1.96	19614	1
2.1.1.97	17834	1
2.1.1.99	11337	1
2.1.1.101	17270	1
2.1.1.102	17574	1
2.1.1.103	20366	1
2.1.1.104	16926	1
2.1.1.105	17406	1
2.1.1.106	17322	1
2.1.1.107	19090	1
2.1.1.107	21973	1
2.1.1.107	32460	1
2.1.1.108	15202	1
2.1.1.109	11505	1
2.1.1.110	15562	1
2.1.1.110	35768	1
2.1.1.111	12181	1
2.1.1.114	14122	1
2.1.1.115	13006	1
2.1.1.116	17790	1
2.1.1.117	23809	1
2.1.1.118	15374	1
2.1.1.119	18542	1
2.1.1.120	21093	1
2.1.1.121	11893	1
2.1.1.122	12806	1
2.1.1.128	19942	1
2.1.1.128	31908	1
2.1.1.129	23249	1
2.1.1.130	16842	1
